url,team,position,ht_wt,birthdate,college,draft_info,status,experience,birthplace
https://www.espn.com/nba/player/_/id/3209/jeff-green,Denver Nuggets,Power Forward,"6' 8"", 235 lbs",8/28/1986 (36),Georgetown,"2007: Rd 1, Pk 5 (BOS)",Active,14th Season,"Hyattsville, MD"
https://www.espn.com/nba/player/_/id/4395630/devin-vassell,San Antonio Spurs,Shooting Guard,"6' 5"", 200 lbs",8/23/2000 (22),Florida St,"2020: Rd 1, Pk 11 (SA)",Active,2nd Season,"Suwanee, GA"
https://www.espn.com/nba/player/_/id/3907498/matisse-thybulle,Portland Trail Blazers,Shooting Guard,"6' 5"", 201 lbs",3/4/1997 (26),Washington,"2019: Rd 1, Pk 20 (BOS)",Active,3rd Season,"Issaquah, WA"
https://www.espn.com/nba/player/_/id/4278077/jarred-vanderbilt,Los Angeles Lakers,Power Forward,"6' 8"", 214 lbs",4/3/1999 (24),Kentucky,"2018: Rd 2, Pk 41 (ORL)",Active,4th Season,"Houston, TX"
https://www.espn.com/nba/player/_/id/4431712/james-bouknight,Charlotte Hornets,Shooting Guard,"6' 4"", 190 lbs",9/18/2000 (22),UConn,"2021: Rd 1, Pk 11 (CHA)",Active,1st Season,"Brooklyn, NY"
https://www.espn.com/nba/player/_/id/3906665/brandon-clarke,Memphis Grizzlies,Power Forward,"6' 8"", 215 lbs",9/19/1996 (26),Gonzaga,"2019: Rd 1, Pk 21 (OKC)",Out,3rd Season,"Vancouver, BC"
https://www.espn.com/nba/player/_/id/4593803/jalen-williams,Oklahoma City Thunder,Forward,"6' 6"", 195 lbs",4/14/2001 (22),Santa Clara,"2022: Rd 1, Pk 12 (OKC)",Active,Rookie,"Gilbert, AZ"
https://www.espn.com/nba/player/_/id/4066218/grant-williams,Boston Celtics,Power Forward,"6' 6"", 236 lbs",11/30/1998 (24),Tennessee,"2019: Rd 1, Pk 22 (BOS)",Game Time Decision,3rd Season,"Charlotte, NC"
https://www.espn.com/nba/player/_/id/4423545/darius-bazley,Phoenix Suns,Power Forward,"6' 9"", 216 lbs",6/12/2000 (23),,"2019: Rd 1, Pk 23 (UTAH)",Active,3rd Season,"Boston, MA"
https://www.espn.com/nba/player/_/id/4065733/ty-jerome,Golden State Warriors,Shooting Guard,"6' 5"", 195 lbs",7/8/1997 (25),Virginia,"2019: Rd 1, Pk 24 (PHI)",Active,3rd Season,"New Rochelle, NY"
https://www.espn.com/nba/player/_/id/4396993/tyrese-haliburton,Indiana Pacers,Point Guard,"6' 5"", 185 lbs",2/29/2000 (23),Iowa State,"2020: Rd 1, Pk 12 (SAC)",Active,2nd Season,"Oshkosh, WI"
https://www.espn.com/nba/player/_/id/4395652/nassir-little,Portland Trail Blazers,Small Forward,"6' 5"", 220 lbs",2/11/2000 (23),North Carolina,"2019: Rd 1, Pk 25 (POR)",Game Time Decision,2nd Season,"Orange Park, FL"
https://www.espn.com/nba/player/_/id/4702176/joshua-primo,,Shooting Guard,,12/24/2002,Alabama,"2021: Rd 1, Pk 12 (SA)",,,"Toronto, ON"
https://www.espn.com/nba/player/_/id/4433621/jalen-duren,Detroit Pistons,Center,"6' 11"", 250 lbs",11/18/2003 (19),Memphis,"2022: Rd 1, Pk 13 (CHA)",Active,Rookie,"Sharon Hill, PA"
https://www.espn.com/nba/player/_/id/2991155/danuel-house-jr.,Philadelphia 76ers,Small Forward,"6' 6"", 220 lbs",6/7/1993 (30),Texas A&M,,Active,6th Season,"Fresno, TX"
https://www.espn.com/nba/player/_/id/3135047/justise-winslow,Portland Trail Blazers,Power Forward,"6' 6"", 222 lbs",3/26/1996 (27),Duke,"2015: Rd 1, Pk 10 (MIA)",Game Time Decision,6th Season,"Houston, TX"
https://www.espn.com/nba/player/_/id/3906786/dylan-windler,Cleveland Cavaliers,Shooting Guard,"6' 7"", 196 lbs",9/22/1996 (26),Belmont,"2019: Rd 1, Pk 26 (CLE)",Game Time Decision,2nd Season,"Indianapolis, IN"
https://www.espn.com/nba/player/_/id/3149010/chandler-hutchison,,Small Forward,,4/26/1996,Boise St,"2018: Rd 1, Pk 22 (CHI)",,,"Mission Viejo, CA"
https://www.espn.com/nba/player/_/id/4395698/kira-lewis-jr.,New Orleans Pelicans,Point Guard,"6' 1"", 170 lbs",4/6/2001 (22),Alabama,"2020: Rd 1, Pk 13 (NO)",Active,2nd Season,"Meridianville, AL"
https://www.espn.com/nba/player/_/id/3919454/terence-davis,Sacramento Kings,Shooting Guard,"6' 4"", 201 lbs",5/16/1997 (26),Ole Miss,,Active,3rd Season,"Southaven, MS"
https://www.espn.com/nba/player/_/id/3438/george-hill,Indiana Pacers,Point Guard,"6' 4"", 188 lbs",5/4/1986 (37),IUPUI,"2008: Rd 1, Pk 26 (SA)",Active,14th Season,"Indianapolis, IN"
https://www.espn.com/nba/player/_/id/4592402/chris-duarte,Indiana Pacers,Shooting Guard,"6' 5"", 190 lbs",6/13/1997 (26),Oregon,"2021: Rd 1, Pk 13 (IND)",Active,1st Season,"Puerto Plata, Dominican Republic"
https://www.espn.com/nba/player/_/id/4397018/ochai-agbaji,Utah Jazz,Guard,"6' 5"", 215 lbs",4/20/2000 (23),Kansas,"2022: Rd 1, Pk 14 (CLE)",Active,Rookie,"Kansas City, MO"
https://www.espn.com/nba/player/_/id/2596107/alex-len,Sacramento Kings,Center,"7' 1"", 250 lbs",6/16/1993 (30),Maryland,"2013: Rd 1, Pk 5 (PHX)",Active,9th Season,"Antratsit, Ukraine"
https://www.espn.com/nba/player/_/id/4277956/jordan-poole,Golden State Warriors,Shooting Guard,"6' 4"", 194 lbs",6/19/1999 (24),Michigan,"2019: Rd 1, Pk 28 (GS)",Active,3rd Season,"Milwaukee, WI"
https://www.espn.com/nba/player/_/id/4395723/keldon-johnson,San Antonio Spurs,Small Forward,"6' 5"", 220 lbs",10/11/1999 (23),Kentucky,"2019: Rd 1, Pk 29 (SA)",Active,3rd Season,"South Hill, VA"
https://www.espn.com/nba/player/_/id/4396909/aaron-nesmith,Indiana Pacers,Small Forward,"6' 5"", 215 lbs",10/16/1999 (23),Vanderbilt,"2020: Rd 1, Pk 14 (BOS)",Active,2nd Season,"Charleston, SC"
https://www.espn.com/nba/player/_/id/4701232/mark-williams,Charlotte Hornets,Center,"7' 0"", 240 lbs",12/16/2001 (21),Duke,"2022: Rd 1, Pk 15 (CHA)",Game Time Decision,Rookie,"Virginia Beach, VA"
https://www.espn.com/nba/player/_/id/3929321/gabriel-deck,,Small Forward,,2/8/1995,,,,,
https://www.espn.com/nba/player/_/id/4432809/cole-anthony,Orlando Magic,Point Guard,"6' 3"", 185 lbs",5/15/2000 (23),North Carolina,"2020: Rd 1, Pk 15 (ORL)",Active,2nd Season,"New York, NY"
https://www.espn.com/nba/player/_/id/4423314/sekou-doumbouya,,Small Forward,,12/23/2000,,"2019: Rd 1, Pk 15 (DET)",,,"Conakry, Guinea"
https://www.espn.com/nba/player/_/id/4432171/moses-moody,Golden State Warriors,Shooting Guard,"6' 5"", 211 lbs",5/31/2002 (21),Arkansas,"2021: Rd 1, Pk 14 (GS)",Active,1st Season,"Little Rock, AR"
https://www.espn.com/nba/player/_/id/4280151/corey-kispert,Washington Wizards,Small Forward,"6' 6"", 224 lbs",3/3/1999 (24),Gonzaga,"2021: Rd 1, Pk 15 (WSH)",Active,1st Season,"Edmonds, WA"
https://www.espn.com/nba/player/_/id/4432585/aj-griffin,Atlanta Hawks,Forward,"6' 6"", 220 lbs",8/25/2003 (19),Duke,"2022: Rd 1, Pk 16 (ATL)",Active,Rookie,"White Plains, NY"
https://www.espn.com/nba/player/_/id/2490089/mike-muscala,Washington Wizards,Center,"6' 11"", 240 lbs",7/1/1991 (32),Bucknell,"2013: Rd 2, Pk 44 (DAL)",Active,9th Season,"Saint Louis Park, MN"
https://www.espn.com/nba/player/_/id/2990969/georges-niang,Cleveland Cavaliers,Small Forward,"6' 7"", 230 lbs",6/17/1993 (30),Iowa State,"2016: Rd 2, Pk 50 (IND)",Active,6th Season,"Methuen, MA"
https://www.espn.com/nba/player/_/id/4278052/chuma-okeke,Orlando Magic,Power Forward,"6' 8"", 229 lbs",8/18/1998 (24),Auburn,"2019: Rd 1, Pk 16 (ORL)",Active,2nd Season,"Atlanta, GA"
https://www.espn.com/nba/player/_/id/4432810/isaiah-stewart,Detroit Pistons,Center,"6' 8"", 250 lbs",5/22/2001 (22),Washington,"2020: Rd 1, Pk 16 (POR)",Game Time Decision,2nd Season,"Rochester, NY"
https://www.espn.com/nba/player/_/id/4066387/amir-coffey,LA Clippers,Shooting Guard,"6' 7"", 210 lbs",6/17/1997 (26),Minnesota,,Active,3rd Season,"Hopkins, MN"
https://www.espn.com/nba/player/_/id/4871144/alperen-sengun,Houston Rockets,Center,"6' 11"", 243 lbs",7/25/2002 (20),,"2021: Rd 1, Pk 16 (OKC)",Active,1st Season,
https://www.espn.com/nba/player/_/id/4433192/tari-eason,Houston Rockets,Forward,"6' 8"", 215 lbs",5/10/2001 (22),LSU,"2022: Rd 1, Pk 17 (HOU)",Active,Rookie,"Los Angeles, CA"
https://www.espn.com/nba/player/_/id/4683018/aleksej-pokusevski,Oklahoma City Thunder,Forward,"7' 0"", 190 lbs",12/26/2001 (21),,"2020: Rd 1, Pk 17 (MIN)",Game Time Decision,2nd Season,"Sabac, Serbia"
https://www.espn.com/nba/player/_/id/2579260/trey-burke,,Point Guard,,11/12/1992,Michigan,"2013: Rd 1, Pk 9 (MIN)",,,"Columbus, OH"
https://www.espn.com/nba/player/_/id/4397140/kevin-porter-jr.,Houston Rockets,Shooting Guard,"6' 4"", 203 lbs",5/4/2000 (23),USC,"2019: Rd 1, Pk 30 (MIL)",Active,3rd Season,"Seattle, WA"
https://www.espn.com/nba/player/_/id/4397688/trey-murphy-iii,New Orleans Pelicans,Shooting Guard,"6' 8"", 206 lbs",6/18/2000 (23),Virginia,"2021: Rd 1, Pk 17 (MEM)",Active,1st Season,"Durham, NC"
https://www.espn.com/nba/player/_/id/3899664/simone-fontecchio,Utah Jazz,Forward,"6' 7"", 209 lbs",12/9/1995 (27),,,Active,Rookie,"L'aquila, Italy"
https://www.espn.com/nba/player/_/id/3936099/derrick-jones-jr.,Chicago Bulls,Small Forward,"6' 6"", 210 lbs",2/15/1997 (26),UNLV,,Active,6th Season,"Chester, PA"
https://www.espn.com/nba/player/_/id/6585/andre-drummond,Chicago Bulls,Center,"6' 11"", 279 lbs",8/10/1993 (29),UConn,"2012: Rd 1, Pk 9 (DET)",Active,10th Season,"Mount Vernon, NY"
https://www.espn.com/nba/player/_/id/4433159/dalen-terry,Chicago Bulls,Forward,"6' 7"", 195 lbs",7/12/2002 (20),Arizona,"2022: Rd 1, Pk 18 (CHI)",Active,Rookie,"Phoenix, AZ"
https://www.espn.com/nba/player/_/id/3449/kevin-love,Miami Heat,Power Forward,"6' 8"", 251 lbs",9/7/1988 (34),UCLA,"2008: Rd 1, Pk 5 (MEM)",Active,14th Season,"Santa Monica, CA"
https://www.espn.com/nba/player/_/id/4432811/josh-green,Dallas Mavericks,Shooting Guard,"6' 7"", 200 lbs",11/16/2000 (22),Arizona,"2020: Rd 1, Pk 18 (DAL)",Active,2nd Season,"Sydney, NSW"
https://www.espn.com/nba/player/_/id/4592691/jake-laravia,Memphis Grizzlies,Forward,"6' 8"", 235 lbs",11/3/2001 (21),Wake Forest,"2022: Rd 1, Pk 19 (MIN)",Game Time Decision,Rookie,"Indianapolis, IN"
https://www.espn.com/nba/player/_/id/4432819/tre-mann,Oklahoma City Thunder,Point Guard,"6' 3"", 178 lbs",2/3/2001 (22),Florida,"2021: Rd 1, Pk 18 (OKC)",Active,1st Season,"Gainesville, FL"
https://www.espn.com/nba/player/_/id/3057187/sterling-brown,,Small Forward,,2/10/1995,SMU,"2017: Rd 2, Pk 46 (PHI)",,,"Maywood, IL"
https://www.espn.com/nba/player/_/id/4277883/jordan-nwora,Indiana Pacers,Small Forward,"6' 8"", 225 lbs",9/9/1998 (24),Louisville,"2020: Rd 2, Pk 45 (MIL)",Active,2nd Season,"Buffalo, NY"
https://www.espn.com/nba/player/_/id/4423309/luka-samanic,Utah Jazz,Forward,"6' 10"", 227 lbs",1/9/2000 (23),,"2019: Rd 1, Pk 19 (SA)",Active,Rookie,"Zagreb, Croatia"
https://www.espn.com/nba/player/_/id/4397136/saddiq-bey,Atlanta Hawks,Small Forward,"6' 7"", 215 lbs",4/9/1999 (24),Villanova,"2020: Rd 1, Pk 19 (BKN)",Active,2nd Season,"Largo, MD"
https://www.espn.com/nba/player/_/id/4565201/malaki-branham,San Antonio Spurs,Guard,"6' 4"", 180 lbs",5/12/2003 (20),Ohio State,"2022: Rd 1, Pk 20 (SA)",Active,Rookie,"Columbus, OH"
https://www.espn.com/nba/player/_/id/4431699/kai-jones,Charlotte Hornets,Power Forward,"6' 11"", 221 lbs",1/19/2001 (22),Texas,"2021: Rd 1, Pk 19 (NY)",Active,1st Season,"Nassau, Bahamas"
https://www.espn.com/nba/player/_/id/4431679/precious-achiuwa,Toronto Raptors,Power Forward,"6' 8"", 225 lbs",9/19/1999 (23),Memphis,"2020: Rd 1, Pk 20 (MIA)",Active,2nd Season,"Queens, NY"
https://www.espn.com/nba/player/_/id/4431767/christian-braun,Denver Nuggets,Guard,"6' 6"", 220 lbs",4/17/2001 (22),Kansas,"2022: Rd 1, Pk 21 (DEN)",Active,Rookie,"Burlington, KS"
https://www.espn.com/nba/player/_/id/4701230/jalen-johnson,Atlanta Hawks,Small Forward,"6' 8"", 219 lbs",12/18/2001 (21),Duke,"2021: Rd 1, Pk 20 (ATL)",Active,1st Season,"Milwaukee, WI"
https://www.espn.com/nba/player/_/id/4431678/tyrese-maxey,Philadelphia 76ers,Point Guard,"6' 2"", 200 lbs",11/4/2000 (22),Kentucky,"2020: Rd 1, Pk 21 (PHI)",Active,2nd Season,"Garland, TX"
https://www.espn.com/nba/player/_/id/4277952/bruno-fernando,Atlanta Hawks,Power Forward,"6' 10"", 240 lbs",8/15/1998 (24),Maryland,"2019: Rd 2, Pk 34 (PHI)",Active,3rd Season,"Luanda, Angola"
https://www.espn.com/nba/player/_/id/3136196/trey-lyles,Sacramento Kings,Power Forward,"6' 9"", 234 lbs",11/5/1995 (27),Kentucky,"2015: Rd 1, Pk 12 (UTAH)",Active,7th Season,"Indianapolis, IN"
https://www.espn.com/nba/player/_/id/4433136/walker-kessler,Utah Jazz,Center,"7' 0"", 245 lbs",7/26/2001 (21),Auburn,"2022: Rd 1, Pk 22 (MEM)",Game Time Decision,Rookie,"Newnan, GA"
https://www.espn.com/nba/player/_/id/3206/marc-gasol,,Center,,1/29/1985,,"2007: Rd 2, Pk 48 (LAL)",,,"Barcelona, Spain"
https://www.espn.com/nba/player/_/id/3276/anthony-tolliver,,Power Forward,,6/1/1985,Creighton,,,,"Springfield, MO"
https://www.espn.com/nba/player/_/id/4432192/keon-johnson,Portland Trail Blazers,Shooting Guard,"6' 3"", 185 lbs",3/10/2002 (21),Tennessee,"2021: Rd 1, Pk 21 (NY)",Active,Rookie,"Shelbyville, TN"
https://www.espn.com/nba/player/_/id/4397886/charles-bassey,San Antonio Spurs,Center,"6' 9"", 230 lbs",10/28/2000 (22),Western KY,"2021: Rd 2, Pk 53 (PHI)",Game Time Decision,1st Season,"Lagos, Nigeria"
https://www.espn.com/nba/player/_/id/4593041/david-roddy,Memphis Grizzlies,Forward,"6' 5"", 255 lbs",3/27/2001 (22),Colorado St,"2022: Rd 1, Pk 23 (PHI)",Active,Rookie,"Minneapolis, MN"
https://www.espn.com/nba/player/_/id/4432170/isaiah-jackson,Indiana Pacers,Small Forward,"6' 9"", 205 lbs",1/10/2002 (21),Kentucky,"2021: Rd 1, Pk 22 (LAL)",Active,1st Season,"Pontiac, MI"
https://www.espn.com/nba/player/_/id/4431690/zeke-nnaji,Denver Nuggets,Power Forward,"6' 9"", 240 lbs",1/9/2001 (22),Arizona,"2020: Rd 1, Pk 22 (DEN)",Active,2nd Season,"Lakeville, MN"
https://www.espn.com/nba/player/_/id/4432179/marjon-beauchamp,Milwaukee Bucks,Forward,"6' 7"", 199 lbs",10/12/2000 (22),,"2022: Rd 1, Pk 24 (MIL)",Active,Rookie,
https://www.espn.com/nba/player/_/id/4871143/usman-garuba,Houston Rockets,Power Forward,"6' 8"", 229 lbs",3/9/2002 (21),,"2021: Rd 1, Pk 23 (HOU)",Active,1st Season,
https://www.espn.com/nba/player/_/id/2991055/montrezl-harrell,Philadelphia 76ers,Center,"6' 7"", 240 lbs",1/26/1994 (29),Louisville,"2015: Rd 2, Pk 32 (HOU)",Active,7th Season,"Tarboro, NC"
https://www.espn.com/nba/player/_/id/2999409/willy-hernangomez,New Orleans Pelicans,Center,"6' 11"", 250 lbs",5/27/1994 (29),,"2015: Rd 2, Pk 35 (PHI)",Active,6th Season,"Madrid, Spain"
https://www.espn.com/nba/player/_/id/4683935/blake-wesley,San Antonio Spurs,Guard,"6' 4"", 185 lbs",3/16/2003 (20),Notre Dame,"2022: Rd 1, Pk 25 (SA)",Active,Rookie,"South Bend, IN"
https://www.espn.com/nba/player/_/id/4432168/josh-christopher,Houston Rockets,Shooting Guard,"6' 4"", 215 lbs",12/8/2001 (21),Arizona St,,Active,1st Season,"Carson, CA"
https://www.espn.com/nba/player/_/id/4683025/leandro-bolmaro,,Forward,,9/11/2000,,"2020: Rd 1, Pk 23 (NY)",,,"Buenos Aires, Argentina"
https://www.espn.com/nba/player/_/id/4395724/immanuel-quickley,New York Knicks,Shooting Guard,"6' 3"", 190 lbs",6/17/1999 (24),Kentucky,"2020: Rd 1, Pk 25 (OKC)",Game Time Decision,2nd Season,"Havre De Grace, MD"
https://www.espn.com/nba/player/_/id/4592187/wendell-moore-jr.,Minnesota Timberwolves,Guard,"6' 5"", 215 lbs",9/18/2001 (21),Duke,"2022: Rd 1, Pk 26 (DAL)",Active,Rookie,"Charlotte, NC"
https://www.espn.com/nba/player/_/id/3134932/john-konchar,Memphis Grizzlies,Shooting Guard,"6' 5"", 210 lbs",3/22/1996 (27),Purdue FW,,Active,3rd Season,"West Chicago, IL"
https://www.espn.com/nba/player/_/id/3064559/damian-jones,Utah Jazz,Center,"6' 11"", 245 lbs",6/30/1995 (28),Vanderbilt,"2016: Rd 1, Pk 30 (GS)",Active,6th Season,"Baton Rouge, LA"
https://www.espn.com/nba/player/_/id/4397014/quentin-grimes,New York Knicks,Shooting Guard,"6' 4"", 210 lbs",5/8/2000 (23),Houston,"2021: Rd 1, Pk 25 (LAC)",Active,1st Season,"The Woodlands, TX"
https://www.espn.com/nba/player/_/id/4395712/andrew-nembhard,Indiana Pacers,Point Guard,"6' 3"", 191 lbs",1/16/2000 (23),Gonzaga,"2022: Rd 2, Pk 31 (IND)",Active,Rookie,"Aurora, ON"
https://www.espn.com/nba/player/_/id/4997528/nikola-jovic,Miami Heat,Forward,"6' 10"", 205 lbs",6/9/2003 (20),,"2022: Rd 1, Pk 27 (MIA)",Active,Rookie,
https://www.espn.com/nba/player/_/id/4066354/payton-pritchard,Boston Celtics,Point Guard,"6' 1"", 195 lbs",1/28/1998 (25),Oregon,"2020: Rd 1, Pk 26 (BOS)",Active,2nd Season,"West Linn, OR"
https://www.espn.com/nba/player/_/id/4230557/vlatko-cancar,Denver Nuggets,Small Forward,"6' 8"", 236 lbs",4/10/1997 (26),,"2017: Rd 2, Pk 49 (DEN)",Active,3rd Season,"Koper, Slovenia"
https://www.espn.com/nba/player/_/id/4433246/patrick-baldwin-jr.,Golden State Warriors,Forward,"6' 9"", 220 lbs",11/18/2002 (20),Milwaukee,"2022: Rd 1, Pk 28 (GS)",Active,Rookie,"Sussex, WI"
https://www.espn.com/nba/player/_/id/4683749/tyty-washington-jr.,Houston Rockets,Guard,"6' 3"", 195 lbs",11/15/2001 (21),Kentucky,"2022: Rd 1, Pk 29 (MEM)",Active,Rookie,"Phoenix, AZ"
https://www.espn.com/nba/player/_/id/4592492/bones-hyland,LA Clippers,Point Guard,"6' 2"", 169 lbs",9/14/2000 (22),VCU,"2021: Rd 1, Pk 26 (DEN)",Active,1st Season,"Wilmington, DE"
https://www.espn.com/nba/player/_/id/4397102/bol-bol,Orlando Magic,Center,"7' 2"", 220 lbs",11/16/1999 (23),Oregon,"2019: Rd 2, Pk 44 (MIA)",Active,3rd Season,"Khartoum, Sudan"
https://www.espn.com/nba/player/_/id/4576087/peyton-watson,Denver Nuggets,Forward,"6' 7"", 200 lbs",9/11/2002 (20),UCLA,"2022: Rd 1, Pk 30 (OKC)",Active,Rookie,"Long Beach, CA"
https://www.espn.com/nba/player/_/id/3907487/marquese-chriss,,Small Forward,,7/2/1997,Washington,"2016: Rd 1, Pk 8 (SAC)",,,"Sacramento, CA"
https://www.espn.com/nba/player/_/id/2991042/nik-stauskas,,Guard,,10/7/1993,Michigan,"2014: Rd 1, Pk 8 (SAC)",,,"Mississauga, AB"
https://www.espn.com/nba/player/_/id/4066299/udoka-azubuike,Utah Jazz,Center,"6' 11"", 270 lbs",9/17/1999 (23),Kansas,"2020: Rd 1, Pk 27 (UTAH)",Active,2nd Season,"Delta, Nigeria"
https://www.espn.com/nba/player/_/id/4431671/jaden-mcdaniels,Minnesota Timberwolves,Power Forward,"6' 9"", 185 lbs",9/29/2000 (22),Washington,"2020: Rd 1, Pk 28 (LAL)",Game Time Decision,2nd Season,"Seattle, WA"
https://www.espn.com/nba/player/_/id/3134916/jordan-mclaughlin,Minnesota Timberwolves,Point Guard,"6' 0"", 185 lbs",4/9/1996 (27),USC,,Active,3rd Season,"Etiwanda, CA"
https://www.espn.com/nba/player/_/id/4066668/malachi-flynn,Toronto Raptors,Point Guard,"6' 1"", 175 lbs",5/9/1998 (25),San Diego St,"2020: Rd 1, Pk 29 (TOR)",Active,2nd Season,"Tacoma, WA"
https://www.espn.com/nba/player/_/id/4432174/cam-thomas,Brooklyn Nets,Shooting Guard,"6' 3"", 210 lbs",10/13/2001 (21),LSU,"2021: Rd 1, Pk 27 (BKN)",Active,1st Season,"Chesapeake, VA"
https://www.espn.com/nba/player/_/id/3064560/luke-kornet,Boston Celtics,Center,"7' 2"", 250 lbs",7/15/1995 (27),Vanderbilt,,Active,5th Season,"Lantana, TX"
https://www.espn.com/nba/player/_/id/4066320/desmond-bane,Memphis Grizzlies,Shooting Guard,"6' 5"", 215 lbs",6/25/1998 (25),TCU,"2020: Rd 1, Pk 30 (BOS)",Game Time Decision,2nd Season,"Richmond, IN"
https://www.espn.com/nba/player/_/id/3135048/jahlil-okafor,,Center,,12/15/1995,Duke,"2015: Rd 1, Pk 3 (PHI)",,,"Chicago, IL"
https://www.espn.com/nba/player/_/id/4432164/jaden-springer,Philadelphia 76ers,Guard,"6' 4"", 202 lbs",9/25/2002 (20),Tennessee,"2021: Rd 1, Pk 28 (PHI)",Active,1st Season,"Charlotte, NC"
https://www.espn.com/nba/player/_/id/4432194/day'ron-sharpe,Brooklyn Nets,Center,"6' 9"", 265 lbs",11/6/2001 (21),North Carolina,"2021: Rd 1, Pk 29 (PHX)",Active,1st Season,"Greenville, NC"
https://www.espn.com/nba/player/_/id/3133635/jevon-carter,Chicago Bulls,Point Guard,"6' 1"", 200 lbs",9/14/1995 (27),West Virginia,"2018: Rd 2, Pk 32 (MEM)",Active,4th Season,"Maywood, IL"
https://www.espn.com/nba/player/_/id/4593125/santi-aldama,Memphis Grizzlies,Power Forward,"6' 11"", 215 lbs",1/10/2001 (22),Loyola MD,"2021: Rd 1, Pk 30 (UTAH)",Active,1st Season,"Las Palmas De Gas, Spain"
https://www.espn.com/nba/player/_/id/4230547/frank-ntilikina,Dallas Mavericks,Point Guard,"6' 4"", 200 lbs",7/28/1998 (24),,"2017: Rd 1, Pk 8 (NY)",Active,5th Season,"Ixelles, Belgium"
https://www.espn.com/nba/player/_/id/4065673/tony-bradley,,Center,,1/8/1998,North Carolina,"2017: Rd 1, Pk 28 (LAL)",,,"Bartow, FL"
https://www.espn.com/nba/player/_/id/4432823/jaylin-williams,Oklahoma City Thunder,Forward,"6' 9"", 240 lbs",6/29/2002 (21),Arkansas,"2022: Rd 2, Pk 34 (OKC)",Active,Rookie,"Fort Smith, AR"
https://www.espn.com/nba/player/_/id/4432813/jeremiah-robinson-earl,Oklahoma City Thunder,Power Forward,"6' 8"", 240 lbs",11/3/2000 (22),Villanova,"2021: Rd 2, Pk 32 (NY)",Active,1st Season,"Kansas City, KS"
https://www.espn.com/nba/player/_/id/3133626/kenrich-williams,Oklahoma City Thunder,Small Forward,"6' 6"", 210 lbs",12/2/1994 (28),TCU,,Game Time Decision,4th Season,"Waco, TX"
https://www.espn.com/nba/player/_/id/2595435/abdel-nader,,Small Forward,,9/25/1993,Iowa State,"2016: Rd 2, Pk 58 (BOS)",,,"Alexandria, Egypt"
https://www.espn.com/nba/player/_/id/4433623/caleb-houstan,Orlando Magic,Guard,"6' 8"", 210 lbs",1/9/2003 (20),Michigan,"2022: Rd 2, Pk 32 (ORL)",Active,Rookie,"Mississauga, ON"
https://www.espn.com/nba/player/_/id/3988/danny-green,Cleveland Cavaliers,Forward,"6' 6"", 215 lbs",6/22/1987 (36),North Carolina,"2009: Rd 2, Pk 46 (CLE)",Active,13th Season,"North Babylon, NY"
https://www.espn.com/nba/player/_/id/3913180/garrison-mathews,Atlanta Hawks,Shooting Guard,"6' 6"", 215 lbs",10/24/1996 (26),Lipscomb,,Active,3rd Season,"Franklin, TN"
https://www.espn.com/nba/player/_/id/3915195/shake-milton,Minnesota Timberwolves,Shooting Guard,"6' 5"", 205 lbs",9/26/1996 (26),SMU,"2018: Rd 2, Pk 54 (DAL)",Active,4th Season,"Owasso, OK"
