url,team,position,ht_wt,birthdate,college,draft_info,status,experience,birthplace
https://www.espn.com/nba/player/_/id/3136485/edmond-sumner,Brooklyn Nets,Point Guard,"6' 4"", 196 lbs",12/31/1995 (27),Xavier,"2017: Rd 2, Pk 52 (NO)",Active,4th Season,"Detroit, MI"
https://www.espn.com/nba/player/_/id/4278103/jontay-porter,,Power Forward,,11/15/1999,Missouri,,,,"Columbia, MO"
https://www.espn.com/nba/player/_/id/2999549/denzel-valentine,,Guard,,11/16/1993,Michigan St,"2016: Rd 1, Pk 14 (CHI)",,,"Lansing, MI"
https://www.espn.com/nba/player/_/id/4278049/daniel-gafford,Washington Wizards,Center,"6' 10"", 234 lbs",10/1/1998 (24),Arkansas,"2019: Rd 2, Pk 38 (CHI)",Active,3rd Season,"El Dorado, AR"
https://www.espn.com/nba/player/_/id/4066731/jalen-mcdaniels,Philadelphia 76ers,Power Forward,"6' 9"", 205 lbs",1/31/1998 (25),San Diego St,"2019: Rd 2, Pk 52 (CHA)",Active,3rd Season,"Federal Way, WA"
https://www.espn.com/nba/player/_/id/4396971/naz-reid,Minnesota Timberwolves,Center,"6' 9"", 264 lbs",8/26/1999 (23),LSU,,Game Time Decision,3rd Season,"Asbury Park, NJ"
https://www.espn.com/nba/player/_/id/4278541/jaylen-nowell,Minnesota Timberwolves,Shooting Guard,"6' 4"", 201 lbs",7/9/1999 (23),Washington,"2019: Rd 2, Pk 43 (MIN)",Active,3rd Season,"Seattle, WA"
https://www.espn.com/nba/player/_/id/3907823/terance-mann,LA Clippers,Shooting Guard,"6' 5"", 215 lbs",10/18/1996 (26),Florida St,"2019: Rd 2, Pk 48 (LAC)",Active,3rd Season,"Brooklyn, NY"
https://www.espn.com/nba/player/_/id/3912848/dean-wade,Cleveland Cavaliers,Power Forward,"6' 9"", 228 lbs",11/20/1996 (26),Kansas St,,Active,3rd Season,"Wichita, KS"
https://www.espn.com/nba/player/_/id/4066317/lindy-waters-iii,Oklahoma City Thunder,Forward,"6' 6"", 210 lbs",7/28/1997 (25),Oklahoma St,,Active,1st Season,"Norman, OK"
https://www.espn.com/nba/player/_/id/3914283/chimezie-metu,Sacramento Kings,Power Forward,"6' 9"", 225 lbs",3/22/1997 (26),USC,"2018: Rd 2, Pk 49 (SA)",Active,4th Season,"Lawndale, CA"
https://www.espn.com/nba/player/_/id/3059262/davon-reed,,Shooting Guard,,6/11/1995,Miami,"2017: Rd 2, Pk 32 (PHX)",,,"Ewing, NJ"
https://www.espn.com/nba/player/_/id/4277964/xavier-tillman,Memphis Grizzlies,Forward,"6' 8"", 245 lbs",1/12/1999 (24),Michigan St,"2020: Rd 2, Pk 35 (SAC)",Active,2nd Season,"Grand Rapids, MI"
https://www.espn.com/nba/player/_/id/4066651/killian-tillie,,Small Forward,,3/5/1998,Gonzaga,,,,"Cagnes-sur-Mer, France"
https://www.espn.com/nba/player/_/id/4683027/theo-maledon,Charlotte Hornets,Point Guard,"6' 5"", 175 lbs",6/12/2001 (22),,"2020: Rd 2, Pk 34 (PHI)",Active,2nd Season,"Paris, France"
https://www.espn.com/nba/player/_/id/3136779/keita-bates-diop,Phoenix Suns,Small Forward,"6' 8"", 229 lbs",1/23/1996 (27),Ohio State,"2018: Rd 2, Pk 48 (MIN)",Active,4th Season,"Sacramento, CA"
https://www.espn.com/nba/player/_/id/3150844/moritz-wagner,Orlando Magic,Center,"6' 11"", 245 lbs",4/26/1997 (26),Michigan,"2018: Rd 1, Pk 25 (LAL)",Active,4th Season,"Berlin, Germany"
https://www.espn.com/nba/player/_/id/3102533/thanasis-antetokounmpo,Milwaukee Bucks,Small Forward,"6' 7"", 219 lbs",7/18/1992 (30),,"2014: Rd 2, Pk 51 (NY)",Active,4th Season,"Athens, Greece"
https://www.espn.com/nba/player/_/id/4066264/wenyen-gabriel,Los Angeles Lakers,Forward,"6' 9"", 205 lbs",3/26/1997 (26),Kentucky,,Active,3rd Season,"Manchester, NH"
https://www.espn.com/nba/player/_/id/4423885/didi-louzada,,Small Forward,,7/2/1999,,"2019: Rd 2, Pk 35 (ATL)",,,"Rio De Janeiro, Brazil"
https://www.espn.com/nba/player/_/id/4278031/oshae-brissett,Indiana Pacers,Small Forward,"6' 7"", 210 lbs",6/20/1998 (25),Syracuse,,Active,3rd Season,"Mississauga, ON"
https://www.espn.com/nba/player/_/id/4065697/dennis-smith-jr.,Charlotte Hornets,Point Guard,"6' 2"", 205 lbs",11/25/1997 (25),NC State,"2017: Rd 1, Pk 9 (DAL)",Game Time Decision,5th Season,"Fayetteville, NC"
https://www.espn.com/nba/player/_/id/3133602/svi-mykhailiuk,Charlotte Hornets,Shooting Guard,"6' 7"", 205 lbs",6/10/1997 (26),Kansas,"2018: Rd 2, Pk 47 (LAL)",Active,4th Season,"Cherkasy, Ukraine"
https://www.espn.com/nba/player/_/id/4017839/juancho-hernangomez,,Power Forward,,9/28/1995,,"2016: Rd 1, Pk 15 (DEN)",,,"Madrid, Spain"
https://www.espn.com/nba/player/_/id/2581184/anthony-gill,Washington Wizards,Power Forward,"6' 8"", 230 lbs",10/17/1992 (30),Virginia,,Active,2nd Season,"High Point, NC"
https://www.espn.com/nba/player/_/id/3986/taj-gibson,Washington Wizards,Forward,"6' 9"", 232 lbs",6/24/1985 (38),USC,"2009: Rd 1, Pk 26 (CHI)",Active,13th Season,"Brooklyn, NY"
https://www.espn.com/nba/player/_/id/4401416/juan-toscano-anderson,Utah Jazz,Small Forward,"6' 6"", 209 lbs",4/10/1993 (30),Marquette,,Active,3rd Season,"Oakland, CA"
https://www.espn.com/nba/player/_/id/4395702/isaiah-joe,Oklahoma City Thunder,Shooting Guard,"6' 3"", 165 lbs",7/2/1999 (23),Arkansas,"2020: Rd 2, Pk 49 (PHI)",Active,2nd Season,"Fort Smith, AR"
https://www.espn.com/nba/player/_/id/3138156/justin-jackson,,Small Forward,,3/28/1995,North Carolina,"2017: Rd 1, Pk 15 (POR)",,,"Tomball, TX"
https://www.espn.com/nba/player/_/id/2489716/matthew-dellavedova,Sacramento Kings,Point Guard,"6' 3"", 200 lbs",9/8/1990 (32),Saint Mary's,,Game Time Decision,8th Season,"Maryborough, VIC"
https://www.espn.com/nba/player/_/id/3914285/drew-eubanks,Phoenix Suns,Power Forward,"6' 10"", 245 lbs",2/1/1997 (26),Oregon St,,Active,2nd Season,"Troutdale, OR"
https://www.espn.com/nba/player/_/id/2991047/ryan-arcidiacono,,Guard,,3/26/1994,Villanova,,,,"Langhorne, PA"
https://www.espn.com/nba/player/_/id/4065663/josh-okogie,Phoenix Suns,Small Forward,"6' 4"", 213 lbs",9/1/1998 (24),Georgia Tech,"2018: Rd 1, Pk 20 (MIN)",Active,4th Season,"Lagos, Nigeria"
https://www.espn.com/nba/player/_/id/2982334/t.j.-warren,Phoenix Suns,Small Forward,"6' 8"", 220 lbs",9/5/1993 (29),NC State,"2014: Rd 1, Pk 14 (PHX)",Active,7th Season,"Durham, NC"
https://www.espn.com/nba/player/_/id/2595209/damion-lee,Phoenix Suns,Shooting Guard,"6' 5"", 210 lbs",10/21/1992 (30),Louisville,,Active,5th Season,"Baltimore, MD"
https://www.espn.com/nba/player/_/id/6427/bismack-biyombo,Phoenix Suns,Center,"6' 8"", 255 lbs",8/28/1992 (30),,"2011: Rd 1, Pk 7 (SAC)",Active,11th Season,"Lubumbashi, Congo"
https://www.espn.com/nba/player/_/id/4067325/nathan-knight,Minnesota Timberwolves,Forward,"6' 8"", 253 lbs",9/20/1997 (25),William & Mary,,Active,2nd Season,"Syracuse, NY"
https://www.espn.com/nba/player/_/id/3908336/matt-ryan,Minnesota Timberwolves,Forward,"6' 6"", 215 lbs",4/17/1997 (26),Chattanooga,,Active,1st Season,"Cortlandt Manor, NY"
https://www.espn.com/nba/player/_/id/2994526/bryn-forbes,,Shooting Guard,,7/23/1993,Michigan St,,,,"Lansing, MI"
https://www.espn.com/nba/player/_/id/6617/austin-rivers,Minnesota Timberwolves,Shooting Guard,"6' 4"", 200 lbs",8/1/1992 (30),Duke,"2012: Rd 1, Pk 10 (NO)",Active,10th Season,"Winter Park, FL"
https://www.espn.com/nba/player/_/id/4032/wesley-matthews,Milwaukee Bucks,Shooting Guard,"6' 4"", 220 lbs",10/14/1986 (36),Marquette,,Active,13th Season,"San Antonio, TX"
https://www.espn.com/nba/player/_/id/2184/udonis-haslem,Miami Heat,Power Forward,"6' 8"", 235 lbs",6/9/1980 (43),Florida,,Active,19th Season,"Miami, FL"
https://www.espn.com/nba/player/_/id/4278508/troy-brown-jr.,Minnesota Timberwolves,Small Forward,"6' 6"", 215 lbs",7/28/1999 (23),Oregon,"2018: Rd 1, Pk 15 (WSH)",Active,4th Season,"Las Vegas, NV"
https://www.espn.com/nba/player/_/id/3032979/dennis-schroder,Toronto Raptors,Point Guard,"6' 1"", 172 lbs",9/15/1993 (29),,"2013: Rd 1, Pk 17 (ATL)",Active,9th Season,"Braunschweig, Germany"
https://www.espn.com/nba/player/_/id/2579294/frank-kaminsky,Houston Rockets,Power Forward,"7' 0"", 240 lbs",4/4/1993 (30),Wisconsin,"2015: Rd 1, Pk 9 (CHA)",Active,7th Season,"Lisle, IL"
https://www.espn.com/nba/player/_/id/2327577/jamychal-green,Golden State Warriors,Forward,"6' 9"", 227 lbs",6/21/1990 (33),Alabama,,Active,8th Season,"Montgomery, AL"
https://www.espn.com/nba/player/_/id/2386/andre-iguodala,Golden State Warriors,Forward,"6' 6"", 215 lbs",1/28/1984 (39),Arizona,"2004: Rd 1, Pk 9 (PHI)",Game Time Decision,18th Season,"Springfield, IL"
https://www.espn.com/nba/player/_/id/2488826/rodney-mcgruder,Detroit Pistons,Guard,"6' 4"", 205 lbs",7/29/1991 (31),Kansas St,,Game Time Decision,6th Season,"Landover, MD"
https://www.espn.com/nba/player/_/id/3934723/thomas-bryant,Denver Nuggets,Center,"6' 10"", 248 lbs",7/31/1997 (25),Indiana,"2017: Rd 2, Pk 42 (UTAH)",Active,5th Season,"Rochester, NY"
https://www.espn.com/nba/player/_/id/3442/deandre-jordan,Denver Nuggets,Center,"6' 11"", 265 lbs",7/21/1988 (34),Texas A&M,"2008: Rd 2, Pk 35 (LAC)",Active,14th Season,"Houston, TX"
https://www.espn.com/nba/player/_/id/3138154/theo-pinson,Dallas Mavericks,Guard,"6' 7"", 212 lbs",11/5/1995 (27),North Carolina,,Active,4th Season,"Greensboro, NC"
https://www.espn.com/nba/player/_/id/2968334/facundo-campazzo,,Guard,,3/23/1991,,,,,"Cardoba, Argentina"
https://www.espn.com/nba/player/_/id/6461/markieff-morris,Dallas Mavericks,Power Forward,"6' 9"", 245 lbs",9/2/1989 (33),Kansas,"2011: Rd 1, Pk 13 (PHX)",Active,11th Season,"Philadelphia, PA"
https://www.espn.com/nba/player/_/id/2968361/raul-neto,Cleveland Cavaliers,Point Guard,"6' 2"", 180 lbs",5/19/1992 (31),,"2013: Rd 2, Pk 47 (ATL)",Active,7th Season,Brazil
https://www.espn.com/nba/player/_/id/3447/robin-lopez,Cleveland Cavaliers,Center,"7' 0"", 281 lbs",4/1/1988 (35),Stanford,"2008: Rd 1, Pk 15 (PHX)",Active,14th Season,"North Hollywood, CA"
https://www.espn.com/nba/player/_/id/3078284/noah-vonleh,,Power Forward,,8/24/1995,Indiana,"2014: Rd 1, Pk 9 (CHA)",,,"Salem, MA"
https://www.espn.com/nba/player/_/id/3989/blake-griffin,Boston Celtics,Power Forward,"6' 9"", 250 lbs",3/16/1989 (34),Oklahoma,"2009: Rd 1, Pk 1 (LAC)",Active,12th Season,"Oklahoma City, OK"
https://www.espn.com/nba/player/_/id/3922230/aaron-holiday,Atlanta Hawks,Guard,"6' 0"", 185 lbs",9/30/1996 (26),UCLA,"2018: Rd 1, Pk 23 (IND)",Active,4th Season,"Chatsworth, CA"
https://www.espn.com/nba/player/_/id/3074797/wes-iwundu,,Forward,,12/20/1994,Kansas St,"2017: Rd 2, Pk 33 (ORL)",,,"Houston, TX"
https://www.espn.com/nba/player/_/id/3907821/dwayne-bacon,,Shooting Guard,,8/30/1995,Florida St,"2017: Rd 2, Pk 40 (NO)",,,"Lakeland, FL"
https://www.espn.com/nba/player/_/id/4065778/max-strus,Miami Heat,Shooting Guard,"6' 5"", 215 lbs",3/28/1996 (27),DePaul,,Active,3rd Season,"Hickory Hills, IL"
https://www.espn.com/nba/player/_/id/3137259/gabe-vincent,Los Angeles Lakers,Point Guard,"6' 3"", 200 lbs",6/14/1996 (27),UCSB,,Active,3rd Season,"Modesto, CA"
https://www.espn.com/nba/player/_/id/2596112/javonte-green,Chicago Bulls,Small Forward,"6' 5"", 205 lbs",7/23/1993 (29),Radford,,Active,3rd Season,"Petersburg, VA"
https://www.espn.com/nba/player/_/id/3934721/juwan-morgan,,Forward,,4/17/1997,Indiana,,,,"Waynesville, MO"
https://www.espn.com/nba/player/_/id/4277813/herbert-jones,New Orleans Pelicans,Small Forward,"6' 7"", 206 lbs",10/6/1998 (24),Alabama,"2021: Rd 2, Pk 35 (NO)",Active,1st Season,"Greensboro, AL"
https://www.espn.com/nba/player/_/id/4278076/nick-richards,Charlotte Hornets,Center,"7' 0"", 245 lbs",11/29/1997 (25),Kentucky,"2020: Rd 2, Pk 42 (NO)",Active,2nd Season,"Kingston, Jamaica"
https://www.espn.com/nba/player/_/id/4431669/vernon-carey-jr.,,Center,,2/25/2001,Duke,"2020: Rd 2, Pk 32 (CHA)",,,"Southwest Ranches, FL"
https://www.espn.com/nba/player/_/id/4395626/tre-jones,San Antonio Spurs,Point Guard,"6' 1"", 185 lbs",1/8/2000 (23),Duke,"2020: Rd 2, Pk 41 (SA)",Active,2nd Season,"Apple Valley, MN"
https://www.espn.com/nba/player/_/id/4278521/kz-okpala,,Small Forward,,4/28/1999,Stanford,"2019: Rd 2, Pk 32 (PHX)",,,"Orange County, CA"
https://www.espn.com/nba/player/_/id/4278562/paul-reed,Philadelphia 76ers,Small Forward,"6' 9"", 210 lbs",6/14/1999 (24),DePaul,"2020: Rd 2, Pk 58 (PHI)",Active,2nd Season,"Orlando, FL"
https://www.espn.com/nba/player/_/id/2991018/yogi-ferrell,,Point Guard,,5/9/1993,Indiana,,,,"Indianapolis, IN"
https://www.espn.com/nba/player/_/id/4431828/kenyon-martin-jr.,Houston Rockets,Forward,"6' 7"", 215 lbs",1/6/2001 (22),,"2020: Rd 2, Pk 52 (SAC)",Active,2nd Season,"West Hills, CA"
https://www.espn.com/nba/player/_/id/4401415/alen-smailagic,,Power Forward,,8/18/2000,,"2019: Rd 2, Pk 39 (NO)",,,"Belgrade, Serbia"
https://www.espn.com/nba/player/_/id/4066405/lamar-stevens,Cleveland Cavaliers,Forward,"6' 6"", 230 lbs",7/9/1997 (25),Penn State,,Active,2nd Season,"Philadelphia, PA"
https://www.espn.com/nba/player/_/id/4278594/naji-marshall,New Orleans Pelicans,Small Forward,"6' 7"", 220 lbs",1/24/1998 (25),Xavier,,Active,2nd Season,"Atlantic City, NJ"
https://www.espn.com/nba/player/_/id/4066851/miye-oni,,Shooting Guard,,8/4/1997,Yale,"2019: Rd 2, Pk 58 (GS)",,,"Northridge, CA"
https://www.espn.com/nba/player/_/id/3133838/yuta-watanabe,Phoenix Suns,Small Forward,"6' 8"", 215 lbs",10/13/1994 (28),G Washington,,Active,4th Season,"Kagawa, Japan"
https://www.espn.com/nba/player/_/id/3912334/khyri-thomas,,Shooting Guard,,5/8/1996,Creighton,"2018: Rd 2, Pk 38 (PHI)",,,"Omaha, NE"
https://www.espn.com/nba/player/_/id/4278124/saben-lee,Phoenix Suns,Guard,"6' 2"", 183 lbs",6/23/1999 (24),Vanderbilt,"2020: Rd 2, Pk 38 (UTAH)",Active,2nd Season,"Phoenix, AZ"
https://www.espn.com/nba/player/_/id/3906977/devin-cannady,,Guard,,5/21/1996,Princeton,,,,"Mishawaka, IN"
https://www.espn.com/nba/player/_/id/4231914/luca-vildoza,,Guard,,8/11/1995,,,,,
https://www.espn.com/nba/player/_/id/3908819/rayjon-tucker,,Guard,,9/24/1997,Little Rock,,,,"Charlotte, NC"
https://www.espn.com/nba/player/_/id/4291678/haywood-highsmith,Miami Heat,Forward,"6' 4"", 220 lbs",12/9/1996 (26),Wheeling Jesuit,,Active,2nd Season,"Baltimore, MD"
https://www.espn.com/nba/player/_/id/3074213/omer-yurtseven,Miami Heat,Center,"6' 11"", 275 lbs",6/19/1998 (25),Georgetown,,Active,1st Season,Uzbekistan
https://www.espn.com/nba/player/_/id/4066467/malik-fitts,,Forward,,7/4/1997,Saint Mary's,,,,"Rancho Cucamonga, CA"
https://www.espn.com/nba/player/_/id/3058030/paul-watson,,Shooting Guard,,12/30/1994,Fresno St,,,,"Phoenix, AZ"
https://www.espn.com/nba/player/_/id/4066508/charlie-brown-jr.,,Guard,,2/2/1997,Saint Joseph's,,,,"Philadelphia, PA"
https://www.espn.com/nba/player/_/id/3133596/kelan-martin,,Shooting Guard,,8/3/1995,Butler,,,,"Louisville, KY"
https://www.espn.com/nba/player/_/id/4065660/mfiondu-kabengele,Boston Celtics,Center,"6' 10"", 250 lbs",8/14/1997 (25),Florida St,"2019: Rd 1, Pk 27 (BKN)",Active,2nd Season,"Burlington, ON"
https://www.espn.com/nba/player/_/id/2991184/sam-dekker,,Forward,,5/8/1994,Wisconsin,"2015: Rd 1, Pk 18 (HOU)",,,"Sheboygan, WI"
https://www.espn.com/nba/player/_/id/3912292/jarrell-brantley,Utah Jazz,Power Forward,"6' 5"", 250 lbs",6/7/1996 (27),Charleston,"2019: Rd 2, Pk 50 (IND)",Active,1st Season,"Columbia, SC"
https://www.espn.com/nba/player/_/id/6460/e'twaun-moore,,Guard,,2/25/1989,Purdue,"2011: Rd 2, Pk 55 (BOS)",,,"East Chicago, IN"
https://www.espn.com/nba/player/_/id/2488958/solomon-hill,,Small Forward,,3/18/1991,Arizona,"2013: Rd 1, Pk 23 (IND)",,,"Los Angeles, CA"
https://www.espn.com/nba/player/_/id/2426/trevor-ariza,,Small Forward,,6/30/1985,UCLA,"2004: Rd 2, Pk 43 (NY)",,,"Los Angeles, CA"
https://www.espn.com/nba/player/_/id/3056602/semi-ojeleye,,Power Forward,,12/5/1994,SMU,"2017: Rd 2, Pk 37 (BOS)",,,"Ottawa, KS"
https://www.espn.com/nba/player/_/id/2583962/kevin-pangos,,Guard,,1/26/1993,Gonzaga,,,,"Holland Landing, ON"
https://www.espn.com/nba/player/_/id/3056600/jabari-parker,,Power Forward,,3/15/1995,Duke,"2014: Rd 1, Pk 2 (MIL)",,,"Chicago, IL"
https://www.espn.com/nba/player/_/id/6447/enes-freedom,,Center,,5/20/1992,Kentucky,"2011: Rd 1, Pk 3 (UTAH)",,,"Zurich, Switzerland"
https://www.espn.com/nba/player/_/id/4277922/jericho-sims,New York Knicks,Center,"6' 9"", 250 lbs",10/20/1998 (24),Texas,"2021: Rd 2, Pk 58 (NY)",Game Time Decision,1st Season,"Minneapolis, MN"
https://www.espn.com/nba/player/_/id/4397693/kessler-edwards,Sacramento Kings,Small Forward,"6' 8"", 215 lbs",8/9/2000 (22),Pepperdine,"2021: Rd 2, Pk 44 (BKN)",Active,1st Season,"Rancho Cucamonga, CA"
https://www.espn.com/nba/player/_/id/4409222/trevelin-queen,,Shooting Guard,,2/25/1997,New Mexico St,,,,"Glen Burnie, MD"
https://www.espn.com/nba/player/_/id/4715198/isaiah-todd,Phoenix Suns,Power Forward,"6' 9"", 219 lbs",10/17/2001 (21),,"2021: Rd 2, Pk 31 (MIL)",Active,1st Season,"Baltimore, MD"
https://www.espn.com/nba/player/_/id/4702233/jt-thor,Charlotte Hornets,Forward,"6' 9"", 203 lbs",8/26/2002 (20),Auburn,"2021: Rd 2, Pk 37 (DET)",Active,1st Season,"Anchorage, AK"
https://www.espn.com/nba/player/_/id/4397183/aaron-wiggins,Oklahoma City Thunder,Shooting Guard,"6' 5"", 190 lbs",1/2/1999 (24),Maryland,"2021: Rd 2, Pk 55 (OKC)",Active,1st Season,"Greensboro, NC"
https://www.espn.com/nba/player/_/id/4395695/jared-butler,Oklahoma City Thunder,Shooting Guard,"6' 3"", 193 lbs",8/25/2000 (22),Baylor,"2021: Rd 2, Pk 40 (NO)",Active,1st Season,"Reserve, LA"
https://www.espn.com/nba/player/_/id/4432161/greg-brown-iii,,Power Forward,,9/1/2001,Texas,"2021: Rd 2, Pk 43 (NO)",,,"Austin, TX"
https://www.espn.com/nba/player/_/id/4431675/trendon-watford,,Power Forward,,11/9/2000,LSU,,,,"Birmingham, AL"
https://www.espn.com/nba/player/_/id/3146557/jock-landale,Phoenix Suns,Center,"6' 11"", 255 lbs",10/25/1995 (27),Saint Mary's,,Active,1st Season,"E Malvern, VIC"
https://www.espn.com/nba/player/_/id/4431823/miles-mcbride,New York Knicks,Point Guard,"6' 2"", 195 lbs",9/8/2000 (22),West Virginia,"2021: Rd 2, Pk 36 (OKC)",Active,1st Season,"Cincinnati, OH"
https://www.espn.com/nba/player/_/id/4397235/duane-washington-jr.,New York Knicks,Point Guard,"6' 2"", 197 lbs",3/24/2000 (23),Ohio State,,Active,1st Season,"Grand Rapids, MI"
https://www.espn.com/nba/player/_/id/4066457/austin-reaves,Los Angeles Lakers,Shooting Guard,"6' 5"", 197 lbs",5/29/1998 (25),Oklahoma,,Active,1st Season,"Newark, AR"
https://www.espn.com/nba/player/_/id/4432162/brandon-boston-jr.,LA Clippers,Shooting Guard,"6' 6"", 188 lbs",11/28/2001 (21),Kentucky,"2021: Rd 2, Pk 51 (MEM)",Active,1st Season,"Norcross, GA"
https://www.espn.com/nba/player/_/id/4397916/jason-preston,LA Clippers,Point Guard,"6' 3"", 181 lbs",8/10/1999 (23),Ohio,"2021: Rd 2, Pk 33 (ORL)",Active,Rookie,"Orlando, FL"
https://www.espn.com/nba/player/_/id/4432176/daishen-nix,,Shooting Guard,,2/13/2002,,,,,"Fairbanks, AK"
https://www.espn.com/nba/player/_/id/4277957/isaiah-livers,Detroit Pistons,Power Forward,"6' 6"", 232 lbs",7/27/1998 (24),Michigan,"2021: Rd 2, Pk 42 (DET)",Active,1st Season,"Kalamazoo, MI"
https://www.espn.com/nba/player/_/id/4683622/marko-simonovic,Chicago Bulls,Center,"7' 0"", 220 lbs",10/15/1999 (23),,"2020: Rd 2, Pk 44 (CHI)",Active,1st Season,"Montenegro, Yugoslavia"
https://www.espn.com/nba/player/_/id/4397002/ayo-dosunmu,Chicago Bulls,Shooting Guard,"6' 5"", 200 lbs",1/17/2000 (23),Illinois,"2021: Rd 2, Pk 38 (CHI)",Active,1st Season,"Chicago, IL"
https://www.espn.com/nba/player/_/id/4279815/terry-taylor,Chicago Bulls,Forward,"6' 4"", 230 lbs",9/23/1999 (23),Austin Peay,,Active,1st Season,"Bowling Green, KY"
https://www.espn.com/nba/player/_/id/4277869/jose-alvarado,New Orleans Pelicans,Point Guard,"6' 0"", 179 lbs",4/12/1998 (25),Georgia Tech,,Game Time Decision,1st Season,"Brooklyn, NY"
https://www.espn.com/nba/player/_/id/4065804/sam-hauser,Boston Celtics,Small Forward,"6' 7"", 217 lbs",12/8/1997 (25),Virginia,,Active,1st Season,"Stevens Point, WI"
https://www.espn.com/nba/player/_/id/4578893/vit-krejci,Atlanta Hawks,Guard,"6' 8"", 195 lbs",6/19/2000 (23),,"2020: Rd 2, Pk 37 (WSH)",Active,3rd Season,Czech Republic
https://www.espn.com/nba/player/_/id/4397885/dalano-banton,Toronto Raptors,Point Guard,"6' 7"", 204 lbs",11/7/1999 (23),Nebraska,"2021: Rd 2, Pk 46 (TOR)",Active,1st Season,"Toronto, ON"
https://www.espn.com/nba/player/_/id/4397215/daniel-oturu,,Center,,9/20/1999,Minnesota,"2020: Rd 2, Pk 33 (MIN)",,,"Woodbury, MN"
https://www.espn.com/nba/player/_/id/3947736/caleb-homesley,,Shooting Guard,,11/27/1996,Liberty,,,,"Indian Trail, NC"
https://www.espn.com/nba/player/_/id/4431688/jahmi'us-ramsey,,Shooting Guard,,6/9/2001,Texas Tech,"2020: Rd 2, Pk 43 (SAC)",,,"Arlington, TX"
https://www.espn.com/nba/player/_/id/3129951/elijah-bryant,,Shooting Guard,,4/19/1995,BYU,,,,"Gwinnett, GA"
https://www.espn.com/nba/player/_/id/4423883/deividas-sirvydis,,Forward,,6/10/2000,,"2019: Rd 2, Pk 37 (DAL)",,,"Vilnius, Lithuania"
https://www.espn.com/nba/player/_/id/3947156/mamadi-diakite,Cleveland Cavaliers,Forward,"6' 9"", 228 lbs",1/21/1997 (26),Virginia,,Active,2nd Season,"Conakry, Guinea"
https://www.espn.com/nba/player/_/id/4431778/christian-koloko,Toronto Raptors,Center,"7' 0"", 230 lbs",6/20/2000 (23),Arizona,"2022: Rd 2, Pk 33 (TOR)",Active,Rookie,"Douala, Cameroon"
https://www.espn.com/nba/player/_/id/3135046/tyus-jones,Washington Wizards,Point Guard,"6' 0"", 196 lbs",5/10/1996 (27),Duke,"2015: Rd 1, Pk 24 (CLE)",Active,7th Season,"Burnsville, MN"
https://www.espn.com/nba/player/_/id/4067045/alize-johnson,,Forward,,4/22/1996,Missouri St,"2018: Rd 2, Pk 50 (IND)",,,"Williamsport, PA"
https://www.espn.com/nba/player/_/id/6479/kemba-walker,,Point Guard,,5/8/1990,UConn,"2011: Rd 1, Pk 9 (CHA)",,,"Bronx, NY"
https://www.espn.com/nba/player/_/id/3134881/stanley-johnson,,Small Forward,,5/29/1996,Arizona,"2015: Rd 1, Pk 8 (DET)",,,"Fullerton, CA"
