rank,name,name_url,team,team_url,salary
121,Nicolas Batum,https://www.espn.com/nba/player/_/id/3416/nicolas-batum,LA Clippers,https://www.espn.com/nba/team/_/name/lac/la-clippers,"$10,843,350"
122,Anthony Edwards,https://www.espn.com/nba/player/_/id/4594268/anthony-edwards,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$10,733,400"
123,Cade Cunningham,https://www.espn.com/nba/player/_/id/4432166/cade-cunningham,Detroit Pistons,https://www.espn.com/nba/team/_/name/det/detroit-pistons,"$10,552,800"
124,P.J. Tucker,https://www.espn.com/nba/player/_/id/3033/p.j.-tucker,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$10,490,000"
125,Mo Bamba,https://www.espn.com/nba/player/_/id/4277919/mo-bamba,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$10,300,000"
126,Talen Horton-Tucker,https://www.espn.com/nba/player/_/id/4396991/talen-horton-tucker,Utah Jazz,https://www.espn.com/nba/team/_/name/utah/utah-jazz,"$10,260,000"
127,Derrick Favors,https://www.espn.com/nba/player/_/id/4257/derrick-favors,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$10,183,800"
128,Jae Crowder,https://www.espn.com/nba/player/_/id/6581/jae-crowder,Milwaukee Bucks,https://www.espn.com/nba/team/_/name/mil/milwaukee-bucks,"$10,183,000"
129,Ivica Zubac,https://www.espn.com/nba/player/_/id/4017837/ivica-zubac,LA Clippers,https://www.espn.com/nba/team/_/name/lac/la-clippers,"$10,123,457"
130,Alec Burks,https://www.espn.com/nba/player/_/id/6429/alec-burks,Detroit Pistons,https://www.espn.com/nba/team/_/name/det/detroit-pistons,"$10,012,800"
131,Reggie Bullock,https://www.espn.com/nba/player/_/id/2528779/reggie-bullock,Dallas Mavericks,https://www.espn.com/nba/team/_/name/dal/dallas-mavericks,"$10,012,800"
132,Chet Holmgren,https://www.espn.com/nba/player/_/id/4433255/chet-holmgren,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$9,891,240"
133,De'Andre Hunter,https://www.espn.com/nba/player/_/id/4065732/de'andre-hunter,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$9,835,881"
134,Larry Nance Jr.,https://www.espn.com/nba/player/_/id/2580365/larry-nance-jr.,New Orleans Pelicans,https://www.espn.com/nba/team/_/name/no/new-orleans-pelicans,"$9,672,727"
135,Ja Morant,https://www.espn.com/nba/player/_/id/4279888/ja-morant,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$9,603,360"
136,James Wiseman,https://www.espn.com/nba/player/_/id/4432808/james-wiseman,Detroit Pistons,https://www.espn.com/nba/team/_/name/det/detroit-pistons,"$9,603,360"
137,Landry Shamet,https://www.espn.com/nba/player/_/id/3914044/landry-shamet,Phoenix Suns,https://www.espn.com/nba/team/_/name/phx/phoenix-suns,"$9,500,000"
138,Malik Monk,https://www.espn.com/nba/player/_/id/4066262/malik-monk,Sacramento Kings,https://www.espn.com/nba/team/_/name/sac/sacramento-kings,"$9,472,219"
139,Jalen Green,https://www.espn.com/nba/player/_/id/4437244/jalen-green,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$9,441,840"
140,Jakob Poeltl,https://www.espn.com/nba/player/_/id/3134908/jakob-poeltl,Toronto Raptors,https://www.espn.com/nba/team/_/name/tor/toronto-raptors,"$9,398,148"
141,Dario Saric,https://www.espn.com/nba/player/_/id/3032978/dario-saric,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$9,240,000"
142,Nerlens Noel,https://www.espn.com/nba/player/_/id/2991280/nerlens-noel,Brooklyn Nets,https://www.espn.com/nba/team/_/name/bkn/brooklyn-nets,"$9,240,000"
143,Royce O'Neale,https://www.espn.com/nba/player/_/id/2583632/royce-o'neale,Brooklyn Nets,https://www.espn.com/nba/team/_/name/bkn/brooklyn-nets,"$9,200,000"
144,Monte Morris,https://www.espn.com/nba/player/_/id/3059310/monte-morris,Washington Wizards,https://www.espn.com/nba/team/_/name/wsh/washington-wizards,"$9,125,000"
145,Mason Plumlee,https://www.espn.com/nba/player/_/id/2488653/mason-plumlee,LA Clippers,https://www.espn.com/nba/team/_/name/lac/la-clippers,"$9,080,417"
146,Alex Caruso,https://www.espn.com/nba/player/_/id/2991350/alex-caruso,Chicago Bulls,https://www.espn.com/nba/team/_/name/chi/chicago-bulls,"$9,030,000"
147,Maxi Kleber,https://www.espn.com/nba/player/_/id/2960236/maxi-kleber,Dallas Mavericks,https://www.espn.com/nba/team/_/name/dal/dallas-mavericks,"$9,000,000"
148,Darius Garland,https://www.espn.com/nba/player/_/id/4396907/darius-garland,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$8,920,795"
149,Jabari Smith Jr.,https://www.espn.com/nba/player/_/id/4432639/jabari-smith-jr.,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$8,882,640"
150,Kyle Anderson,https://www.espn.com/nba/player/_/id/2993874/kyle-anderson,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$8,780,488"
151,Victor Oladipo,https://www.espn.com/nba/player/_/id/2527963/victor-oladipo,Miami Heat,https://www.espn.com/nba/team/_/name/mia/miami-heat,"$8,750,000"
152,Daniel Theis,https://www.espn.com/nba/player/_/id/2451037/daniel-theis,Indiana Pacers,https://www.espn.com/nba/team/_/name/ind/indiana-pacers,"$8,694,369"
153,LaMelo Ball,https://www.espn.com/nba/player/_/id/4432816/lamelo-ball,Charlotte Hornets,https://www.espn.com/nba/team/_/name/cha/charlotte-hornets,"$8,623,920"
154,Nic Claxton,https://www.espn.com/nba/player/_/id/4278067/nic-claxton,Brooklyn Nets,https://www.espn.com/nba/team/_/name/bkn/brooklyn-nets,"$8,500,000"
155,Grayson Allen,https://www.espn.com/nba/player/_/id/3135045/grayson-allen,Milwaukee Bucks,https://www.espn.com/nba/team/_/name/mil/milwaukee-bucks,"$8,500,000"
156,Seth Curry,https://www.espn.com/nba/player/_/id/2326307/seth-curry,Brooklyn Nets,https://www.espn.com/nba/team/_/name/bkn/brooklyn-nets,"$8,496,500"
157,Evan Mobley,https://www.espn.com/nba/player/_/id/4432158/evan-mobley,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$8,478,720"
158,Gary Payton II,https://www.espn.com/nba/player/_/id/3134903/gary-payton-ii,Golden State Warriors,https://www.espn.com/nba/team/_/name/gs/golden-state-warriors,"$8,300,000"
159,De'Anthony Melton,https://www.espn.com/nba/player/_/id/4066436/de'anthony-melton,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$8,250,000"
160,T.J. McConnell,https://www.espn.com/nba/player/_/id/2530530/t.j.-mcconnell,Indiana Pacers,https://www.espn.com/nba/team/_/name/ind/indiana-pacers,"$8,100,000"
161,Keegan Murray,https://www.espn.com/nba/player/_/id/4594327/keegan-murray,Sacramento Kings,https://www.espn.com/nba/team/_/name/sac/sacramento-kings,"$8,008,440"
162,Thaddeus Young,https://www.espn.com/nba/player/_/id/3244/thaddeus-young,Toronto Raptors,https://www.espn.com/nba/team/_/name/tor/toronto-raptors,"$8,000,000"
163,Taurean Prince,https://www.espn.com/nba/player/_/id/2990962/taurean-prince,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$8,000,000"
164,Kevon Looney,https://www.espn.com/nba/player/_/id/3155535/kevon-looney,Golden State Warriors,https://www.espn.com/nba/team/_/name/gs/golden-state-warriors,"$8,000,000"
165,Isaiah Hartenstein,https://www.espn.com/nba/player/_/id/4222252/isaiah-hartenstein,New York Knicks,https://www.espn.com/nba/team/_/name/ny/new-york-knicks,"$7,804,879"
166,Delon Wright,https://www.espn.com/nba/player/_/id/3064447/delon-wright,Washington Wizards,https://www.espn.com/nba/team/_/name/wsh/washington-wizards,"$7,804,878"
167,Patrick Williams,https://www.espn.com/nba/player/_/id/4431687/patrick-williams,Chicago Bulls,https://www.espn.com/nba/team/_/name/chi/chicago-bulls,"$7,775,400"
168,Scottie Barnes,https://www.espn.com/nba/player/_/id/4433134/scottie-barnes,Toronto Raptors,https://www.espn.com/nba/team/_/name/tor/toronto-raptors,"$7,644,720"
169,Cedi Osman,https://www.espn.com/nba/player/_/id/3893016/cedi-osman,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$7,426,088"
170,Coby White,https://www.espn.com/nba/player/_/id/4395651/coby-white,Chicago Bulls,https://www.espn.com/nba/team/_/name/chi/chicago-bulls,"$7,413,955"
171,Aron Baynes,https://www.espn.com/nba/player/_/id/2968439/aron-baynes,Toronto Raptors,https://www.espn.com/nba/team/_/name/tor/toronto-raptors,"$7,350,000"
172,Zach Collins,https://www.espn.com/nba/player/_/id/4066650/zach-collins,San Antonio Spurs,https://www.espn.com/nba/team/_/name/sa/san-antonio-spurs,"$7,350,000"
173,Jaden Ivey,https://www.espn.com/nba/player/_/id/4433218/jaden-ivey,Detroit Pistons,https://www.espn.com/nba/team/_/name/det/detroit-pistons,"$7,252,200"
174,Jae'Sean Tate,https://www.espn.com/nba/player/_/id/3136777/jae'sean-tate,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$7,065,217"
175,Isaac Okoro,https://www.espn.com/nba/player/_/id/4432822/isaac-okoro,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$7,040,880"
176,Cody Martin,https://www.espn.com/nba/player/_/id/3138161/cody-martin,Charlotte Hornets,https://www.espn.com/nba/team/_/name/cha/charlotte-hornets,"$7,000,000"
177,Jalen Suggs,https://www.espn.com/nba/player/_/id/4432165/jalen-suggs,Orlando Magic,https://www.espn.com/nba/team/_/name/orl/orlando-magic,"$6,922,320"
178,Jaxson Hayes,https://www.espn.com/nba/player/_/id/4397077/jaxson-hayes,New Orleans Pelicans,https://www.espn.com/nba/team/_/name/no/new-orleans-pelicans,"$6,803,012"
179,Khem Birch,https://www.espn.com/nba/player/_/id/2578240/khem-birch,Toronto Raptors,https://www.espn.com/nba/team/_/name/tor/toronto-raptors,"$6,667,500"
180,Bennedict Mathurin,https://www.espn.com/nba/player/_/id/4683634/bennedict-mathurin,Indiana Pacers,https://www.espn.com/nba/team/_/name/ind/indiana-pacers,"$6,586,800"
181,Danilo Gallinari,https://www.espn.com/nba/player/_/id/3428/danilo-gallinari,Washington Wizards,https://www.espn.com/nba/team/_/name/wsh/washington-wizards,"$6,479,000"
182,Patty Mills,https://www.espn.com/nba/player/_/id/4004/patty-mills,Brooklyn Nets,https://www.espn.com/nba/team/_/name/bkn/brooklyn-nets,"$6,479,000"
183,Joe Ingles,https://www.espn.com/nba/player/_/id/2968436/joe-ingles,Milwaukee Bucks,https://www.espn.com/nba/team/_/name/mil/milwaukee-bucks,"$6,479,000"
184,Caleb Martin,https://www.espn.com/nba/player/_/id/3138160/caleb-martin,Miami Heat,https://www.espn.com/nba/team/_/name/mia/miami-heat,"$6,479,000"
185,Lonnie Walker IV,https://www.espn.com/nba/player/_/id/4277890/lonnie-walker-iv,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$6,479,000"
186,John Wall,https://www.espn.com/nba/player/_/id/4237/john-wall,LA Clippers,https://www.espn.com/nba/team/_/name/lac/la-clippers,"$6,479,000"
187,Bruce Brown,https://www.espn.com/nba/player/_/id/4065670/bruce-brown,Denver Nuggets,https://www.espn.com/nba/team/_/name/den/denver-nuggets,"$6,479,000"
188,Onyeka Okongwu,https://www.espn.com/nba/player/_/id/4431680/onyeka-okongwu,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$6,395,160"
189,Jarrett Culver,https://www.espn.com/nba/player/_/id/4277928/jarrett-culver,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$6,395,160"
190,Josh Giddey,https://www.espn.com/nba/player/_/id/4871145/josh-giddey,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$6,287,280"
191,Rui Hachimura,https://www.espn.com/nba/player/_/id/4066648/rui-hachimura,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$6,263,188"
192,Rudy Gay,https://www.espn.com/nba/player/_/id/3005/rudy-gay,Utah Jazz,https://www.espn.com/nba/team/_/name/utah/utah-jazz,"$6,184,500"
193,Shaedon Sharpe,https://www.espn.com/nba/player/_/id/4914336/shaedon-sharpe,Portland Trail Blazers,https://www.espn.com/nba/team/_/name/por/portland-trail-blazers,"$6,012,960"
194,Otto Porter Jr.,https://www.espn.com/nba/player/_/id/2594922/otto-porter-jr.,Toronto Raptors,https://www.espn.com/nba/team/_/name/tor/toronto-raptors,"$6,000,000"
195,Cameron Payne,https://www.espn.com/nba/player/_/id/3064230/cameron-payne,Phoenix Suns,https://www.espn.com/nba/team/_/name/phx/phoenix-suns,"$6,000,000"
196,Cam Reddish,https://www.espn.com/nba/player/_/id/4395627/cam-reddish,Portland Trail Blazers,https://www.espn.com/nba/team/_/name/por/portland-trail-blazers,"$5,954,454"
197,Cameron Johnson,https://www.espn.com/nba/player/_/id/3138196/cameron-johnson,Brooklyn Nets,https://www.espn.com/nba/team/_/name/bkn/brooklyn-nets,"$5,887,899"
198,Ricky Rubio,https://www.espn.com/nba/player/_/id/4011/ricky-rubio,Cleveland Cavaliers,https://www.espn.com/nba/team/_/name/cle/cleveland-cavaliers,"$5,853,659"
199,Kevin Knox II,https://www.espn.com/nba/player/_/id/4278075/kevin-knox-ii,Portland Trail Blazers,https://www.espn.com/nba/team/_/name/por/portland-trail-blazers,"$5,845,979"
200,P.J. Washington,https://www.espn.com/nba/player/_/id/4278078/p.j.-washington,Charlotte Hornets,https://www.espn.com/nba/team/_/name/cha/charlotte-hornets,"$5,808,435"
201,Jonathan Kuminga,https://www.espn.com/nba/player/_/id/4433247/jonathan-kuminga,Golden State Warriors,https://www.espn.com/nba/team/_/name/gs/golden-state-warriors,"$5,739,860"
202,Pat Connaughton,https://www.espn.com/nba/player/_/id/2578239/pat-connaughton,Milwaukee Bucks,https://www.espn.com/nba/team/_/name/mil/milwaukee-bucks,"$5,728,393"
203,Tyler Herro,https://www.espn.com/nba/player/_/id/4395725/tyler-herro,Miami Heat,https://www.espn.com/nba/team/_/name/mia/miami-heat,"$5,722,116"
204,Romeo Langford,https://www.espn.com/nba/player/_/id/4397008/romeo-langford,San Antonio Spurs,https://www.espn.com/nba/team/_/name/sa/san-antonio-spurs,"$5,634,257"
205,Killian Hayes,https://www.espn.com/nba/player/_/id/4683024/killian-hayes,Detroit Pistons,https://www.espn.com/nba/team/_/name/det/detroit-pistons,"$5,572,680"
206,Dyson Daniels,https://www.espn.com/nba/player/_/id/4869342/dyson-daniels,New Orleans Pelicans,https://www.espn.com/nba/team/_/name/no/new-orleans-pelicans,"$5,508,600"
207,JaVale McGee,https://www.espn.com/nba/player/_/id/3452/javale-mcgee,Dallas Mavericks,https://www.espn.com/nba/team/_/name/dal/dallas-mavericks,"$5,461,219"
208,Obi Toppin,https://www.espn.com/nba/player/_/id/4278355/obi-toppin,New York Knicks,https://www.espn.com/nba/team/_/name/ny/new-york-knicks,"$5,348,280"
209,Franz Wagner,https://www.espn.com/nba/player/_/id/4566434/franz-wagner,Orlando Magic,https://www.espn.com/nba/team/_/name/orl/orlando-magic,"$5,258,280"
210,Kendrick Nunn,https://www.espn.com/nba/player/_/id/3056247/kendrick-nunn,Washington Wizards,https://www.espn.com/nba/team/_/name/wsh/washington-wizards,"$5,250,000"
211,Hamidou Diallo,https://www.espn.com/nba/player/_/id/4080610/hamidou-diallo,Detroit Pistons,https://www.espn.com/nba/team/_/name/det/detroit-pistons,"$5,200,000"
212,Cory Joseph,https://www.espn.com/nba/player/_/id/6446/cory-joseph,Detroit Pistons,https://www.espn.com/nba/team/_/name/det/detroit-pistons,"$5,155,500"
213,Torrey Craig,https://www.espn.com/nba/player/_/id/2528693/torrey-craig,Phoenix Suns,https://www.espn.com/nba/team/_/name/phx/phoenix-suns,"$5,121,951"
214,Jeremy Sochan,https://www.espn.com/nba/player/_/id/4610139/jeremy-sochan,San Antonio Spurs,https://www.espn.com/nba/team/_/name/sa/san-antonio-spurs,"$5,063,520"
215,David Nwaba,https://www.espn.com/nba/player/_/id/3062744/david-nwaba,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$5,022,000"
216,Nickeil Alexander-Walker,https://www.espn.com/nba/player/_/id/4278039/nickeil-alexander-walker,Minnesota Timberwolves,https://www.espn.com/nba/team/_/name/min/minnesota-timberwolves,"$5,009,633"
217,Furkan Korkmaz,https://www.espn.com/nba/player/_/id/3929325/furkan-korkmaz,Philadelphia 76ers,https://www.espn.com/nba/team/_/name/phi/philadelphia-76ers,"$5,000,000"
218,Dante Exum,https://www.espn.com/nba/player/_/id/3102528/dante-exum,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$5,000,000"
219,Lou Williams,https://www.espn.com/nba/player/_/id/2799/lou-williams,Atlanta Hawks,https://www.espn.com/nba/team/_/name/atl/atlanta-hawks,"$5,000,000"
220,Deni Avdija,https://www.espn.com/nba/player/_/id/4683021/deni-avdija,Washington Wizards,https://www.espn.com/nba/team/_/name/wsh/washington-wizards,"$4,916,160"
221,Garrett Temple,https://www.espn.com/nba/player/_/id/4023/garrett-temple,New Orleans Pelicans,https://www.espn.com/nba/team/_/name/no/new-orleans-pelicans,"$4,910,000"
222,Davion Mitchell,https://www.espn.com/nba/player/_/id/4278053/davion-mitchell,Sacramento Kings,https://www.espn.com/nba/team/_/name/sac/sacramento-kings,"$4,833,600"
223,Johnny Davis,https://www.espn.com/nba/player/_/id/4432356/johnny-davis,Washington Wizards,https://www.espn.com/nba/team/_/name/wsh/washington-wizards,"$4,810,320"
224,Ish Smith,https://www.espn.com/nba/player/_/id/4305/ish-smith,Denver Nuggets,https://www.espn.com/nba/team/_/name/den/denver-nuggets,"$4,750,000"
225,Jalen Smith,https://www.espn.com/nba/player/_/id/4397189/jalen-smith,Indiana Pacers,https://www.espn.com/nba/team/_/name/ind/indiana-pacers,"$4,670,160"
226,Ziaire Williams,https://www.espn.com/nba/player/_/id/4433137/ziaire-williams,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$4,591,680"
227,Ousmane Dieng,https://www.espn.com/nba/player/_/id/4997526/ousmane-dieng,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$4,569,840"
228,Maurice Harkless,https://www.espn.com/nba/player/_/id/6591/maurice-harkless,Houston Rockets,https://www.espn.com/nba/team/_/name/hou/houston-rockets,"$4,564,980"
229,Donte DiVincenzo,https://www.espn.com/nba/player/_/id/3934673/donte-divincenzo,Golden State Warriors,https://www.espn.com/nba/team/_/name/gs/golden-state-warriors,"$4,500,000"
230,Jeff Green,https://www.espn.com/nba/player/_/id/3209/jeff-green,Denver Nuggets,https://www.espn.com/nba/team/_/name/den/denver-nuggets,"$4,500,000"
231,Devin Vassell,https://www.espn.com/nba/player/_/id/4395630/devin-vassell,San Antonio Spurs,https://www.espn.com/nba/team/_/name/sa/san-antonio-spurs,"$4,437,000"
232,Matisse Thybulle,https://www.espn.com/nba/player/_/id/3907498/matisse-thybulle,Portland Trail Blazers,https://www.espn.com/nba/team/_/name/por/portland-trail-blazers,"$4,379,527"
233,Jarred Vanderbilt,https://www.espn.com/nba/player/_/id/4278077/jarred-vanderbilt,Los Angeles Lakers,https://www.espn.com/nba/team/_/name/lal/los-angeles-lakers,"$4,374,000"
234,James Bouknight,https://www.espn.com/nba/player/_/id/4431712/james-bouknight,Charlotte Hornets,https://www.espn.com/nba/team/_/name/cha/charlotte-hornets,"$4,362,240"
235,Brandon Clarke,https://www.espn.com/nba/player/_/id/3906665/brandon-clarke,Memphis Grizzlies,https://www.espn.com/nba/team/_/name/mem/memphis-grizzlies,"$4,343,920"
236,Jalen Williams,https://www.espn.com/nba/player/_/id/4593803/jalen-williams,Oklahoma City Thunder,https://www.espn.com/nba/team/_/name/okc/oklahoma-city-thunder,"$4,341,480"
237,Grant Williams,https://www.espn.com/nba/player/_/id/4066218/grant-williams,Boston Celtics,https://www.espn.com/nba/team/_/name/bos/boston-celtics,"$4,306,281"
238,Darius Bazley,https://www.espn.com/nba/player/_/id/4423545/darius-bazley,Phoenix Suns,https://www.espn.com/nba/team/_/name/phx/phoenix-suns,"$4,264,629"
239,Ty Jerome,https://www.espn.com/nba/player/_/id/4065733/ty-jerome,Golden State Warriors,https://www.espn.com/nba/team/_/name/gs/golden-state-warriors,"$4,220,057"
240,Tyrese Haliburton,https://www.espn.com/nba/player/_/id/4396993/tyrese-haliburton,Indiana Pacers,https://www.espn.com/nba/team/_/name/ind/indiana-pacers,"$4,215,120"
